stationId,utc_time,PM2.5,PM10,NO2,CO,O3,SO2
miyunshuiku_aq,2017-01-06 04:00:00,135.0,163.7048183950437,35.0,2.3,30.0,10.0
miyunshuiku_aq,2017-01-06 05:00:00,125.0,169.0405266890529,35.0,2.2,36.0,13.0
miyunshuiku_aq,2017-01-06 06:00:00,118.0,181.0491786776608,35.0,2.2,53.0,17.0
miyunshuiku_aq,2017-01-06 07:00:00,134.0,203.0672462081668,44.0,2.3,57.0,19.0
miyunshuiku_aq,2017-01-06 08:00:00,138.0,131.53900643850693,48.0,2.4,59.0,18.0
miyunshuiku_aq,2017-01-06 09:00:00,135.0,135.0769252581358,49.0,2.4,56.0,14.0
miyunshuiku_aq,2017-01-06 10:00:00,132.0,205.52617325697648,46.0,2.3,56.0,11.0
miyunshuiku_aq,2017-01-06 11:00:00,131.0,254.83401069026405,43.0,2.3,48.0,9.0
miyunshuiku_aq,2017-01-06 12:00:00,135.0,223.03009538252152,44.0,2.4,36.0,6.0
miyunshuiku_aq,2017-01-06 13:00:00,153.0,214.36255753092195,46.0,2.5,28.0,6.0
miyunshuiku_aq,2017-01-06 14:00:00,147.0,205.6950196793224,44.0,2.5,23.0,6.0
miyunshuiku_aq,2017-01-06 15:00:00,138.0,197.0274818277228,39.0,2.3,24.0,5.0
miyunshuiku_aq,2017-01-06 16:00:00,136.0,195.24141716117813,45.0,2.4,16.0,4.0
miyunshuiku_aq,2017-01-06 17:00:00,139.0,193.45535249463347,48.0,2.4,9.0,3.0
miyunshuiku_aq,2017-01-06 18:00:00,136.0,191.6692878280888,40.0,2.4,13.0,3.0
miyunshuiku_aq,2017-01-06 19:00:00,128.0,189.88322316154407,38.0,2.2,13.0,3.0
miyunshuiku_aq,2017-01-06 20:00:00,119.0,188.09715849499943,35.0,1.9,16.0,3.0
miyunshuiku_aq,2017-01-06 21:00:00,110.0,186.3110938284548,31.0,1.8,19.0,3.0
miyunshuiku_aq,2017-01-06 22:00:00,118.0,184.52502916191017,31.0,0.2,15.0,2.0
miyunshuiku_aq,2017-01-06 23:00:00,110.0,182.7389644953656,31.0,1.8,18.0,4.0
miyunshuiku_aq,2017-01-07 00:00:00,106.0,180.95289982882085,29.0,1.7,21.0,5.0
miyunshuiku_aq,2017-01-07 01:00:00,111.0,180.9623095882275,33.0,1.8,14.0,4.0
miyunshuiku_aq,2017-01-07 02:00:00,112.0,180.84951496550443,31.0,1.8,19.0,4.0
miyunshuiku_aq,2017-01-07 03:00:00,104.0,178.83874378155414,27.0,1.6,29.0,4.0
miyunshuiku_aq,2017-01-07 04:00:00,99.0,176.82797259760378,23.0,1.6,36.0,5.0
miyunshuiku_aq,2017-01-07 05:00:00,109.0,174.81720141365346,27.0,1.7,32.0,6.0
miyunshuiku_aq,2017-01-07 06:00:00,112.0,172.80643022970315,31.0,1.8,31.0,9.0
miyunshuiku_aq,2017-01-07 07:00:00,110.0,170.7956590457528,33.0,1.8,28.0,11.0
miyunshuiku_aq,2017-01-07 08:00:00,105.0,168.7848878618025,36.0,1.9,22.0,11.0
miyunshuiku_aq,2017-01-07 09:00:00,105.0,166.7741166778521,34.0,1.8,21.0,10.0
miyunshuiku_aq,2017-01-07 10:00:00,101.0,164.76334549390185,31.0,1.8,21.0,8.0
miyunshuiku_aq,2017-01-07 11:00:00,100.0,162.7525743099515,30.0,1.8,19.0,7.0
miyunshuiku_aq,2017-01-07 12:00:00,88.0,160.74180312600117,29.0,1.7,17.0,7.0
miyunshuiku_aq,2017-01-07 13:00:00,92.0,158.73103194205086,26.0,1.7,11.0,7.0
miyunshuiku_aq,2017-01-07 14:00:00,91.0,156.72026075810052,26.0,1.7,17.0,7.0
miyunshuiku_aq,2017-01-07 15:00:00,89.0,154.7094895741502,25.0,1.7,7.0,6.0
miyunshuiku_aq,2017-01-07 16:00:00,76.0,148.51691571807513,28.0,1.7,4.0,7.0
miyunshuiku_aq,2017-01-07 17:00:00,75.0,142.32434186200004,21.0,1.8,2.0,6.0
miyunshuiku_aq,2017-01-07 18:00:00,94.0,136.13176800592498,17.0,1.4,2.0,20.0
miyunshuiku_aq,2017-01-07 19:00:00,68.0,129.9391941498499,18.0,1.5,2.0,12.0
miyunshuiku_aq,2017-01-07 20:00:00,59.0,123.74662029377482,19.0,1.1,5.0,11.0
miyunshuiku_aq,2017-01-07 21:00:00,30.0,117.55404643769974,7.0,0.4,33.0,11.0
miyunshuiku_aq,2017-01-07 22:00:00,35.0,111.36147258162464,5.0,0.4,53.0,10.0
miyunshuiku_aq,2017-01-07 23:00:00,28.0,105.16889872554958,4.0,0.4,56.0,7.0
miyunshuiku_aq,2017-01-08 00:00:00,35.0,98.97632486947452,5.0,0.4,55.0,5.0
miyunshuiku_aq,2017-01-08 01:00:00,34.0,92.78375101339944,6.0,0.5,49.0,4.0
miyunshuiku_aq,2017-01-08 02:00:00,41.0,86.59117715732435,9.0,0.6,47.0,4.0
miyunshuiku_aq,2017-01-08 03:00:00,35.0,67.38207108080027,8.0,0.5,54.0,5.0
miyunshuiku_aq,2017-01-08 04:00:00,26.0,60.99724367086696,9.0,0.4,58.0,5.0
miyunshuiku_aq,2017-01-08 05:00:00,23.0,54.61241626093364,5.0,0.4,69.0,5.0
miyunshuiku_aq,2017-01-08 06:00:00,17.0,48.22758885100033,6.0,0.4,72.0,6.0
miyunshuiku_aq,2017-01-08 07:00:00,22.0,41.84276144106702,6.0,0.4,73.0,6.0
miyunshuiku_aq,2017-01-08 08:00:00,32.0,35.45793403113371,6.0,0.3,72.0,6.0
miyunshuiku_aq,2017-01-08 09:00:00,24.0,32.9244506756877,6.0,0.3,74.0,5.0
miyunshuiku_aq,2017-01-08 10:00:00,15.0,17.0,13.0,0.4,60.0,5.0
miyunshuiku_aq,2017-01-08 11:00:00,29.0,15.77777777777778,12.0,0.4,57.0,5.0
miyunshuiku_aq,2017-01-08 12:00:00,31.0,14.555555555555555,15.0,0.5,49.0,3.0
miyunshuiku_aq,2017-01-08 13:00:00,28.0,13.333333333333332,9.0,0.4,57.0,2.0
miyunshuiku_aq,2017-01-08 14:00:00,15.0,12.11111111111111,3.0,0.2,68.0,2.0
miyunshuiku_aq,2017-01-08 15:00:00,13.0,10.88888888888889,2.0,0.2,69.0,2.0
miyunshuiku_aq,2017-01-08 16:00:00,4.0,9.666666666666666,2.0,0.2,68.0,2.0
miyunshuiku_aq,2017-01-08 17:00:00,5.0,8.444444444444443,2.0,0.2,69.0,2.0
miyunshuiku_aq,2017-01-08 18:00:00,14.0,7.222222222222221,2.0,0.2,66.0,2.0
miyunshuiku_aq,2017-01-08 19:00:00,3.0,6.0,2.0,0.2,61.0,2.0
miyunshuiku_aq,2017-01-08 20:00:00,3.0,6.0,2.0,0.2,60.0,2.0
miyunshuiku_aq,2017-01-08 21:00:00,10.0,7.357142857142858,2.0,0.2,58.0,2.0
miyunshuiku_aq,2017-01-08 22:00:00,12.0,8.714285714285715,2.0,0.2,58.0,2.0
miyunshuiku_aq,2017-01-08 23:00:00,9.0,10.071428571428571,2.0,0.2,55.0,2.0
miyunshuiku_aq,2017-01-09 00:00:00,8.0,11.428571428571429,2.0,0.2,52.0,2.0
miyunshuiku_aq,2017-01-09 01:00:00,10.0,12.785714285714286,2.0,0.2,49.0,2.0
miyunshuiku_aq,2017-01-09 02:00:00,11.0,14.142857142857142,4.0,0.6,45.0,2.0
miyunshuiku_aq,2017-01-09 03:00:00,3.0,15.5,2.0,0.2,57.0,5.0
miyunshuiku_aq,2017-01-09 04:00:00,7.0,16.857142857142858,2.0,0.2,63.0,6.0
miyunshuiku_aq,2017-01-09 05:00:00,3.0,18.214285714285715,2.0,0.2,66.0,8.0
miyunshuiku_aq,2017-01-09 06:00:00,11.0,19.571428571428573,3.0,0.2,68.0,10.0
miyunshuiku_aq,2017-01-09 07:00:00,4.0,20.92857142857143,7.0,0.3,64.0,16.0
miyunshuiku_aq,2017-01-09 08:00:00,22.0,22.285714285714285,12.0,0.3,59.0,18.0
miyunshuiku_aq,2017-01-09 09:00:00,18.0,23.642857142857142,21.0,0.4,48.0,27.0
miyunshuiku_aq,2017-01-09 10:00:00,20.0,25.0,29.0,0.5,40.0,22.0
miyunshuiku_aq,2017-01-09 11:00:00,35.0,51.0,46.0,0.8,23.0,20.0
miyunshuiku_aq,2017-01-09 12:00:00,52.0,63.0,61.0,0.1,7.0,19.0
miyunshuiku_aq,2017-01-09 13:00:00,66.0,63.5,63.0,1.1,5.0,18.0
miyunshuiku_aq,2017-01-09 14:00:00,55.0,64.0,60.0,1.1,6.0,18.0
miyunshuiku_aq,2017-01-09 15:00:00,41.0,50.0,38.0,0.9,12.0,12.0
miyunshuiku_aq,2017-01-09 16:00:00,45.0,47.0,43.0,0.9,4.0,11.0
miyunshuiku_aq,2017-01-09 17:00:00,49.0,54.0,38.0,0.1,2.0,11.0
miyunshuiku_aq,2017-01-09 18:00:00,29.0,30.0,7.0,0.3,17.0,12.0
miyunshuiku_aq,2017-01-09 19:00:00,5.0,6.0,2.0,0.2,40.0,2.0
miyunshuiku_aq,2017-01-09 20:00:00,3.0,6.5,2.0,0.1,42.0,2.0
miyunshuiku_aq,2017-01-09 21:00:00,3.0,7.0,2.0,0.1,47.0,2.0
miyunshuiku_aq,2017-01-09 22:00:00,5.0,7.5,2.0,0.2,66.0,2.0
miyunshuiku_aq,2017-01-09 23:00:00,3.0,8.0,2.0,0.2,61.0,2.0
miyunshuiku_aq,2017-01-10 00:00:00,16.0,20.0,2.0,0.2,61.0,2.0
miyunshuiku_aq,2017-01-10 01:00:00,4.0,13.5,3.0,0.2,54.0,2.0
miyunshuiku_aq,2017-01-10 02:00:00,3.0,7.0,4.5,0.25,31.0,2.5
miyunshuiku_aq,2017-01-10 03:00:00,4.0,6.75,6.0,0.3,57.0,3.0
miyunshuiku_aq,2017-01-10 04:00:00,12.0,6.5,8.0,0.3,58.0,7.0
miyunshuiku_aq,2017-01-10 05:00:00,3.0,6.25,8.0,0.3,61.0,9.0
miyunshuiku_aq,2017-01-10 06:00:00,3.0,6.0,9.0,0.3,63.0,13.0
miyunshuiku_aq,2017-01-10 07:00:00,3.0,9.0,11.0,0.3,11.0,12.5
miyunshuiku_aq,2017-01-10 08:00:00,7.0,7.5,2.0,0.3,2.0,12.0
miyunshuiku_aq,2017-01-10 09:00:00,3.0,6.0,2.0,0.3,2.0,11.5
miyunshuiku_aq,2017-01-10 10:00:00,3.0,10.0,2.0,0.3,2.0,11.0
miyunshuiku_aq,2017-01-10 11:00:00,5.0,12.0,2.0,0.3,10.0,10.5
miyunshuiku_aq,2017-01-10 12:00:00,3.0,6.0,2.0,0.3,56.0,10.0
miyunshuiku_aq,2017-01-10 13:00:00,7.0,7.0,2.0,0.2,63.0,9.0
miyunshuiku_aq,2017-01-10 14:00:00,12.0,13.0,5.0,0.4,54.0,9.0
miyunshuiku_aq,2017-01-10 15:00:00,21.0,13.11111111111111,12.0,0.4,40.0,8.0
miyunshuiku_aq,2017-01-10 16:00:00,14.0,13.22222222222222,9.0,0.4,42.0,8.0
miyunshuiku_aq,2017-01-10 17:00:00,9.0,13.333333333333334,10.0,0.4,40.0,7.0
miyunshuiku_aq,2017-01-10 18:00:00,11.0,13.444444444444445,9.0,0.5,35.0,5.0
miyunshuiku_aq,2017-01-10 19:00:00,12.0,13.555555555555555,7.0,0.5,37.0,5.0
miyunshuiku_aq,2017-01-10 20:00:00,10.0,13.666666666666666,7.0,0.5,36.0,4.0
miyunshuiku_aq,2017-01-10 21:00:00,6.0,13.77777777777778,8.0,0.5,34.0,3.0
miyunshuiku_aq,2017-01-10 22:00:00,4.0,13.88888888888889,7.0,0.5,36.0,2.0
miyunshuiku_aq,2017-01-10 23:00:00,10.0,14.0,11.0,0.6,27.0,2.0
miyunshuiku_aq,2017-01-11 00:00:00,17.0,15.0,24.0,0.6,13.0,2.0
miyunshuiku_aq,2017-01-11 01:00:00,24.0,16.0,18.0,0.7,18.0,2.0
miyunshuiku_aq,2017-01-11 02:00:00,23.0,17.0,11.0,0.6,29.0,2.0
miyunshuiku_aq,2017-01-11 03:00:00,13.0,18.0,11.0,0.5,35.0,3.0
miyunshuiku_aq,2017-01-11 04:00:00,33.0,19.0,13.0,0.5,40.0,5.0
miyunshuiku_aq,2017-01-11 05:00:00,25.0,20.0,22.0,0.4993975903614457,54.0,9.0
miyunshuiku_aq,2017-01-11 06:00:00,31.0,21.0,22.0,0.4987951807228916,48.0,17.0
miyunshuiku_aq,2017-01-11 07:00:00,28.0,22.0,27.0,0.4981927710843373,47.0,20.0
miyunshuiku_aq,2017-01-11 08:00:00,32.0,27.0,10.0,0.4975903614457831,13.0,22.0
miyunshuiku_aq,2017-01-11 09:00:00,33.0,33.0,11.0,0.4969879518072289,12.0,24.0
miyunshuiku_aq,2017-01-11 10:00:00,28.0,35.0,28.0,0.4963855421686747,46.0,26.0
miyunshuiku_aq,2017-01-11 11:00:00,28.0,27.5,24.0,0.4957831325301204,53.0,17.0
miyunshuiku_aq,2017-01-11 12:00:00,15.0,20.0,4.0,0.4951807228915663,68.0,21.0
miyunshuiku_aq,2017-01-11 13:00:00,10.0,9.0,9.0,0.494578313253012,79.0,21.0
miyunshuiku_aq,2017-01-11 14:00:00,10.0,17.0,13.0,0.4939759036144578,64.0,22.0
miyunshuiku_aq,2017-01-11 15:00:00,30.0,16.5,28.0,0.4933734939759036,43.0,13.0
miyunshuiku_aq,2017-01-11 16:00:00,38.0,16.0,29.0,0.4927710843373494,39.0,23.0
miyunshuiku_aq,2017-01-11 17:00:00,22.0,15.5,25.0,0.4921686746987951,34.0,19.0
miyunshuiku_aq,2017-01-11 18:00:00,27.0,15.0,17.0,0.491566265060241,27.0,21.0
miyunshuiku_aq,2017-01-11 19:00:00,30.0,14.5,17.0,0.4909638554216867,26.0,15.0
miyunshuiku_aq,2017-01-11 20:00:00,12.0,14.0,2.0,0.4903614457831325,39.0,2.0
miyunshuiku_aq,2017-01-11 21:00:00,26.0,13.5,6.0,0.4897590361445783,27.0,9.0
miyunshuiku_aq,2017-01-11 22:00:00,19.0,13.0,19.0,0.4891566265060241,42.0,6.0
miyunshuiku_aq,2017-01-11 23:00:00,27.0,14.25,11.0,0.4885542168674698,49.0,6.0
miyunshuiku_aq,2017-01-12 00:00:00,23.0,15.5,18.0,0.4879518072289157,43.0,9.0
miyunshuiku_aq,2017-01-12 01:00:00,23.0,16.75,12.0,0.4873493975903614,42.0,12.0
miyunshuiku_aq,2017-01-12 02:00:00,23.0,18.0,13.5,0.4867469879518072,29.0,1.0
miyunshuiku_aq,2017-01-12 03:00:00,18.0,19.6,15.0,0.486144578313253,43.0,9.0
miyunshuiku_aq,2017-01-12 04:00:00,7.0,21.2,15.0,0.4855421686746988,56.0,12.0
miyunshuiku_aq,2017-01-12 08:00:00,16.0,25.0,23.0,2.1771428571428566,61.0,19.0
miyunshuiku_aq,2017-01-12 10:00:00,18.0,25.0,15.0,2.78169014084507,79.0,5.0
miyunshuiku_aq,2017-01-12 11:00:00,12.0,30.0,7.0,2.766901408450704,80.0,12.0
miyunshuiku_aq,2017-01-12 12:00:00,15.0,30.0,2.0,2.7521126760563384,82.0,4.0
miyunshuiku_aq,2017-01-12 13:00:00,16.0,23.0,6.0,2.737323943661972,80.0,9.0
miyunshuiku_aq,2017-01-12 14:00:00,14.0,23.0,1.0,2.7225352112676053,69.0,4.0
miyunshuiku_aq,2017-01-12 15:00:00,16.0,21.0,6.0,2.707746478873239,71.0,14.0
miyunshuiku_aq,2017-01-12 16:00:00,10.0,27.0,12.0,2.6929577464788736,71.0,2.0
miyunshuiku_aq,2017-01-12 17:00:00,12.0,10.0,12.0,2.678169014084506,78.0,6.0
miyunshuiku_aq,2017-01-12 18:00:00,10.0,9.0,1.0,2.66338028169014,75.0,9.0
miyunshuiku_aq,2017-01-12 19:00:00,11.0,9.5,9.0,2.648591549295775,77.0,6.0
miyunshuiku_aq,2017-01-12 20:00:00,14.0,10.0,1.0,2.6338028169014085,76.0,9.0
miyunshuiku_aq,2017-01-12 21:00:00,4.0,6.0,1.0,2.6190140845070418,69.0,6.0
miyunshuiku_aq,2017-01-12 22:00:00,12.0,11.0,12.0,2.604225352112676,76.0,12.0
miyunshuiku_aq,2017-01-12 23:00:00,10.0,16.0,6.0,2.5894366197183096,71.0,9.0
miyunshuiku_aq,2017-01-13 00:00:00,3.0,9.0,12.0,2.574647887323944,78.0,6.0
miyunshuiku_aq,2017-01-13 03:00:00,14.0,11.0,9.0,2.559859154929577,75.0,9.0
miyunshuiku_aq,2017-01-13 04:00:00,2.0,13.0,6.0,2.5450704225352108,76.0,6.0
miyunshuiku_aq,2017-01-18 02:00:00,24.0,19.818181818181817,6.0,0.4,42.0,2.0
miyunshuiku_aq,2017-01-18 03:00:00,17.0,20.63636363636364,5.0,0.3,46.0,2.0
miyunshuiku_aq,2017-01-18 04:00:00,11.0,21.454545454545453,2.0,0.3,56.0,2.0
miyunshuiku_aq,2017-01-18 05:00:00,14.0,22.27272727272728,2.0,0.3,60.0,2.0
miyunshuiku_aq,2017-01-18 06:00:00,7.0,23.09090909090909,3.0,0.3,63.0,2.0
miyunshuiku_aq,2017-01-18 07:00:00,7.0,23.90909090909091,3.0,0.3,64.0,2.0
miyunshuiku_aq,2017-01-18 08:00:00,10.0,24.727272727272727,4.0,0.3,65.0,5.0
miyunshuiku_aq,2017-01-18 09:00:00,12.0,25.545454545454547,5.0,0.4,63.0,6.0
miyunshuiku_aq,2017-01-18 10:00:00,15.0,26.363636363636363,5.0,0.4,63.0,7.0
miyunshuiku_aq,2017-01-18 11:00:00,20.0,27.18181818181818,10.0,0.5,55.0,9.0
miyunshuiku_aq,2017-01-18 12:00:00,25.0,28.0,11.0,0.5,48.0,7.0
miyunshuiku_aq,2017-01-18 13:00:00,23.0,28.0,10.0,0.5,45.0,6.0
miyunshuiku_aq,2017-01-18 14:00:00,32.0,27.0,11.0,0.6,38.0,5.0
miyunshuiku_aq,2017-01-18 15:00:00,25.0,26.0,12.0,0.5,37.0,4.0
miyunshuiku_aq,2017-01-18 16:00:00,21.0,31.166666666666668,13.0,0.5,29.0,3.0
miyunshuiku_aq,2017-01-18 17:00:00,26.0,36.333333333333336,14.0,0.5,28.0,2.0
miyunshuiku_aq,2017-01-18 18:00:00,33.0,41.5,15.0,0.7,24.0,2.0
miyunshuiku_aq,2017-01-18 19:00:00,41.0,46.66666666666667,24.0,0.9,13.0,2.0
miyunshuiku_aq,2017-01-18 20:00:00,50.0,51.833333333333336,30.0,0.1,7.0,3.0
miyunshuiku_aq,2017-01-18 21:00:00,48.0,57.0,25.0,0.1,9.0,3.0
miyunshuiku_aq,2017-01-18 22:00:00,53.0,64.5,26.0,1.1,8.0,3.0
miyunshuiku_aq,2017-01-18 23:00:00,48.0,72.0,27.0,1.1,7.0,2.0
miyunshuiku_aq,2017-01-19 00:00:00,57.0,62.5,32.0,1.1,5.0,2.0
miyunshuiku_aq,2017-01-19 01:00:00,58.0,53.0,28.0,0.1,9.0,2.0
miyunshuiku_aq,2017-01-19 02:00:00,69.0,43.5,23.0,1.1,18.0,4.0
miyunshuiku_aq,2017-01-19 03:00:00,76.0,34.0,18.0,0.1,33.0,9.0
miyunshuiku_aq,2017-01-19 04:00:00,9.0,24.5,4.0,0.3,63.0,3.0
miyunshuiku_aq,2017-01-19 05:00:00,3.0,15.0,3.0,0.3,67.0,2.0
miyunshuiku_aq,2017-01-19 06:00:00,4.0,9.0,2.0,0.3,72.0,2.0
miyunshuiku_aq,2017-01-19 07:00:00,6.0,19.0,2.0,0.2,70.0,3.0
miyunshuiku_aq,2017-01-19 08:00:00,5.0,9.0,2.0,0.2,70.0,3.0
miyunshuiku_aq,2017-01-19 09:00:00,9.0,14.0,2.0,0.2,69.0,3.0
miyunshuiku_aq,2017-01-19 10:00:00,5.0,20.0,2.0,0.2,68.0,3.0
miyunshuiku_aq,2017-01-19 11:00:00,8.0,24.0,2.0,0.2,67.0,2.0
miyunshuiku_aq,2017-01-19 12:00:00,11.0,15.0,2.0,0.2,66.0,2.0
miyunshuiku_aq,2017-01-19 13:00:00,13.0,17.0,2.0,0.2,66.0,2.0
miyunshuiku_aq,2017-01-19 14:00:00,7.0,11.0,2.0,0.2,64.0,2.0
miyunshuiku_aq,2017-01-19 15:00:00,9.0,11.0,2.0,0.2,63.0,2.0
miyunshuiku_aq,2017-01-19 16:00:00,10.0,10.25,2.0,0.2,62.0,2.0
miyunshuiku_aq,2017-01-19 17:00:00,12.0,9.5,2.0,0.3,48.0,2.0
miyunshuiku_aq,2017-01-19 18:00:00,8.0,8.75,2.0,0.1,29.0,8.0
miyunshuiku_aq,2017-01-19 19:00:00,4.0,8.0,2.0,0.2,38.0,4.0
miyunshuiku_aq,2017-01-19 20:00:00,9.0,8.75,2.0,0.2,37.0,4.0
miyunshuiku_aq,2017-01-19 21:00:00,8.0,9.5,3.0,0.2,42.0,4.0
miyunshuiku_aq,2017-01-19 22:00:00,7.0,10.25,2.0,0.2,60.0,3.0
miyunshuiku_aq,2017-01-19 23:00:00,11.0,11.0,2.0,0.2,58.0,2.0
miyunshuiku_aq,2017-01-20 00:00:00,6.0,9.0,3.0,0.2,58.0,2.0
miyunshuiku_aq,2017-01-20 01:00:00,6.0,10.0,4.0,0.2,57.0,2.0
miyunshuiku_aq,2017-01-20 02:00:00,7.0,13.0,4.0,0.3,60.0,2.0
miyunshuiku_aq,2017-01-20 03:00:00,7.0,9.5,2.0,0.1,63.0,2.0
miyunshuiku_aq,2017-01-20 04:00:00,3.0,6.0,2.0,0.2,66.0,2.0
miyunshuiku_aq,2017-01-20 05:00:00,7.0,6.666666666666667,2.0,0.2,68.0,3.0
miyunshuiku_aq,2017-01-20 06:00:00,3.0,7.333333333333333,2.0,0.2,67.0,4.0
miyunshuiku_aq,2017-01-20 07:00:00,5.0,8.0,2.0,0.3,68.0,6.0
miyunshuiku_aq,2017-01-20 08:00:00,7.0,8.666666666666666,3.0,0.3,68.0,8.0
miyunshuiku_aq,2017-01-20 09:00:00,6.0,9.333333333333332,2.0,0.3,69.0,8.0
miyunshuiku_aq,2017-01-20 10:00:00,4.0,10.0,3.0,0.3,67.0,9.0
miyunshuiku_aq,2017-01-20 11:00:00,7.0,15.666666666666668,3.0,0.3,66.0,9.0
miyunshuiku_aq,2017-01-20 12:00:00,19.0,21.333333333333336,7.0,0.4,57.0,12.0
miyunshuiku_aq,2017-01-20 13:00:00,21.0,27.0,13.0,0.6,46.0,12.0
miyunshuiku_aq,2017-01-20 14:00:00,27.0,32.0,20.0,0.6,37.0,13.0
miyunshuiku_aq,2017-01-20 15:00:00,29.0,32.0,18.0,0.6,34.0,10.0
miyunshuiku_aq,2017-01-20 16:00:00,22.0,28.0,15.0,0.6,32.0,7.0
miyunshuiku_aq,2017-01-20 17:00:00,27.0,28.25,16.0,0.6,29.0,6.0
miyunshuiku_aq,2017-01-20 18:00:00,24.0,28.5,15.0,0.6,26.0,5.0
miyunshuiku_aq,2017-01-20 19:00:00,24.0,28.75,17.0,0.7,23.0,5.0
miyunshuiku_aq,2017-01-20 20:00:00,28.0,29.0,19.0,0.7,20.0,4.0
miyunshuiku_aq,2017-01-20 21:00:00,32.0,30.33333333333333,21.0,0.7,19.0,4.0
miyunshuiku_aq,2017-01-20 22:00:00,38.0,31.666666666666668,27.0,0.1,12.0,4.0
miyunshuiku_aq,2017-01-20 23:00:00,33.0,33.0,29.0,0.9,15.0,7.0
miyunshuiku_aq,2017-01-21 00:00:00,36.0,38.0,23.0,0.7,23.0,6.0
miyunshuiku_aq,2017-01-21 01:00:00,20.0,27.0,14.0,0.5,40.0,6.0
miyunshuiku_aq,2017-01-21 02:00:00,21.0,23.83333333333333,8.0,0.4,53.0,5.0
miyunshuiku_aq,2017-01-21 03:00:00,11.0,20.666666666666668,3.0,0.3,65.0,4.0
miyunshuiku_aq,2017-01-21 04:00:00,7.0,17.5,2.0,0.3,66.0,5.0
miyunshuiku_aq,2017-01-21 05:00:00,9.0,14.333333333333334,2.0,0.3,62.0,6.0
miyunshuiku_aq,2017-01-21 06:00:00,10.0,11.166666666666668,2.0,0.3,62.0,7.0
miyunshuiku_aq,2017-01-21 07:00:00,3.0,8.0,2.0,0.3,61.0,8.0
miyunshuiku_aq,2017-01-21 08:00:00,4.0,9.0,2.0,0.3,60.0,9.0
miyunshuiku_aq,2017-01-21 09:00:00,5.0,13.0,2.0,0.3,61.0,9.0
miyunshuiku_aq,2017-01-21 10:00:00,3.0,18.0,2.0,0.3,60.0,8.0
miyunshuiku_aq,2017-01-21 11:00:00,6.0,19.0,2.0,0.3,60.0,7.0
miyunshuiku_aq,2017-01-21 12:00:00,5.0,18.0,2.0,0.3,60.0,7.0
miyunshuiku_aq,2017-01-21 13:00:00,7.0,12.0,2.0,0.3,59.0,5.0
miyunshuiku_aq,2017-01-21 14:00:00,4.0,15.0,2.0,0.3,57.0,5.0
miyunshuiku_aq,2017-01-21 15:00:00,9.0,18.0,2.0,0.3,54.0,4.0
miyunshuiku_aq,2017-01-21 16:00:00,11.0,14.5,3.0,0.4,49.0,4.0
miyunshuiku_aq,2017-01-21 17:00:00,3.0,11.0,2.0,0.3,43.0,4.0
miyunshuiku_aq,2017-01-21 18:00:00,4.0,23.0,2.0,0.2,23.0,7.0
miyunshuiku_aq,2017-01-21 19:00:00,6.0,13.0,2.0,0.3,30.0,3.0
miyunshuiku_aq,2017-01-21 20:00:00,6.0,12.0,3.0,0.2,30.0,3.0
miyunshuiku_aq,2017-01-21 21:00:00,8.0,11.5,5.0,0.2,32.0,2.0
miyunshuiku_aq,2017-01-21 22:00:00,8.0,11.0,3.0,0.3,48.0,2.0
miyunshuiku_aq,2017-01-21 23:00:00,6.0,11.25,3.0,0.3,51.0,2.0
miyunshuiku_aq,2017-01-22 00:00:00,9.0,11.5,3.0,0.3,52.0,2.0
miyunshuiku_aq,2017-01-22 01:00:00,11.0,11.75,3.0,0.3,51.0,2.0
miyunshuiku_aq,2017-01-22 02:00:00,10.0,12.0,4.0,0.3,51.0,2.0
miyunshuiku_aq,2017-01-22 03:00:00,9.0,11.5,2.0,0.3,57.0,2.0
miyunshuiku_aq,2017-01-22 04:00:00,7.0,11.0,2.0,0.3,60.0,2.0
miyunshuiku_aq,2017-01-22 05:00:00,6.0,10.5,2.0,0.3,61.0,3.0
miyunshuiku_aq,2017-01-22 06:00:00,6.0,10.0,2.0,0.3,63.0,4.0
miyunshuiku_aq,2017-01-22 07:00:00,8.0,9.5,2.0,0.3,44.0,6.0
miyunshuiku_aq,2017-01-22 08:00:00,8.0,9.0,2.0,0.3,65.0,6.0
miyunshuiku_aq,2017-01-22 09:00:00,3.0,8.5,2.0,0.3,65.0,7.0
miyunshuiku_aq,2017-01-22 10:00:00,8.0,8.0,2.0,0.3,64.0,7.0
miyunshuiku_aq,2017-01-22 11:00:00,10.0,21.0,5.0,0.4,57.0,8.0
miyunshuiku_aq,2017-01-22 12:00:00,16.0,18.0,7.0,0.5,51.0,8.0
miyunshuiku_aq,2017-01-22 13:00:00,19.0,21.0,9.0,0.6,42.0,8.0
miyunshuiku_aq,2017-01-22 14:00:00,16.0,24.0,14.0,0.6,39.0,10.0
miyunshuiku_aq,2017-01-22 15:00:00,14.0,15.0,9.0,0.5,44.0,8.0
miyunshuiku_aq,2017-01-22 16:00:00,12.0,14.5,7.0,0.4,48.0,7.0
miyunshuiku_aq,2017-01-22 17:00:00,14.0,14.0,7.0,0.4,48.0,5.0
miyunshuiku_aq,2017-01-22 18:00:00,13.0,13.5,8.0,0.4,44.0,4.0
miyunshuiku_aq,2017-01-22 19:00:00,8.0,13.0,8.0,0.4,43.0,3.0
